TIMESTAMP_START,NEE,TA_F,SW_IN_F,VPD_F
2011-03-14 21:00:00,-9999.0,-5.196,0.0,1.492
2011-03-14 21:30:00,-9999.0,-5.362,0.0,1.468
2011-03-14 22:00:00,-9999.0,-5.649,0.0,1.443
2011-03-14 22:30:00,-9999.0,-5.852,0.0,1.418
2011-03-14 23:00:00,-9999.0,-6.068,0.0,1.393
2011-03-14 23:30:00,-9999.0,-6.389,0.0,1.359
2011-03-15 00:00:00,-9999.0,-6.665,0.6009120000000001,1.326
2011-03-15 00:30:00,-9999.0,-6.807,0.468,1.292
2011-03-15 01:00:00,-9999.0,-7.063,0.479232,1.258
2011-03-15 01:30:00,-9999.0,-7.338,0.438048,1.224
2011-03-15 02:00:00,-9999.0,-7.641,0.494208,1.191
2011-03-15 02:30:00,-9999.0,-7.912,0.479232,1.138
2011-03-15 03:00:00,-9999.0,-8.286,0.466128,1.085
2011-03-15 03:30:00,-9999.0,-8.537,0.548496,1.032
2011-03-15 04:00:00,-9999.0,-8.739,0.5054400000000001,0.979
2011-03-15 04:30:00,-9999.0,-8.918,0.535392,0.926
2011-03-15 05:00:00,-9999.0,-9.329,0.670176,0.873
2011-03-15 05:30:00,-9999.0,-9.712,0.4923360000000001,0.855
2011-03-15 06:00:00,-9999.0,-10.11,1.0764,0.838
2011-03-15 06:30:00,-9999.0,-10.453,5.885568,0.82
2011-03-15 07:00:00,-9999.0,-10.452,22.812192000000003,0.803
2011-03-15 07:30:00,-9999.0,-10.183,62.803728,0.785
2011-03-15 08:00:00,-9999.0,-9.71,111.223008,0.768
2011-03-15 08:30:00,-9999.0,-9.03,159.033888,0.967
2011-03-15 09:00:00,-9999.0,-8.373,201.36916800000003,1.167
2011-03-15 09:30:00,-9999.0,-7.647,242.40340800000004,1.366
2011-03-15 10:00:00,-9999.0,-6.727,280.99843200000004,1.565
2011-03-15 10:30:00,-9999.0,-6.131,313.548768,1.765
2011-03-15 11:00:00,-9999.0,-5.646,342.171648,1.964
2011-03-15 11:30:00,-9999.0,-4.862,361.72656,2.151
2011-03-15 12:00:00,-9999.0,-4.175,370.19736,2.337
2011-03-15 12:30:00,-9999.0,-3.365,370.180512,2.524
2011-03-15 13:00:00,-9999.0,-2.748,365.940432,2.711
2011-03-15 13:30:00,-9999.0,-2.038,351.155376,2.897
2011-03-15 14:00:00,-9999.0,-1.375,327.088944,3.084
2011-03-15 14:30:00,-9999.0,-1.053,296.339472,2.94
2011-03-15 15:00:00,-9999.0,-0.817,260.752752,2.796
2011-03-15 15:30:00,-9999.0,-0.663,218.417472,2.652
2011-03-15 16:00:00,-9999.0,-0.712,174.090384,2.508
2011-03-15 16:30:00,-9999.0,-0.838,127.256688,2.364
2011-03-15 17:00:00,-9999.0,-0.981,81.87192,2.22
2011-03-15 17:30:00,-9999.0,-1.213,38.626848,1.935
2011-03-15 18:00:00,-9999.0,-1.601,10.383984,1.65
2011-03-15 18:30:00,-9999.0,-1.858,1.793376,1.365
2011-03-15 19:00:00,-9999.0,-2.135,0.0,1.08
2011-03-15 19:30:00,-9999.0,-2.488,0.0,0.795
2011-03-15 20:00:00,-9999.0,-2.788,0.0,0.51
2011-03-15 20:30:00,-9999.0,-3.14,0.0,0.491
2011-03-15 21:00:00,-9999.0,-3.311,0.0,0.471
2011-03-15 21:30:00,-9999.0,-3.539,0.0,0.451
2011-03-15 22:00:00,-9999.0,-3.543,0.0,0.431
2011-03-15 22:30:00,-9999.0,-3.665,0.0,0.411
2011-03-15 23:00:00,-9999.0,-3.6,0.0,0.391
2011-03-15 23:30:00,-9999.0,-3.72,0.0,0.385
2011-03-16 00:00:00,-9999.0,-3.771,0.0,0.379
2011-03-16 00:30:00,-9999.0,-3.886,0.0,0.373
2011-03-16 01:00:00,-9999.0,-3.974,0.0,0.367
2011-03-16 01:30:00,-9999.0,-4.093,0.0,0.361
2011-03-16 02:00:00,-9999.0,-4.523,0.0,0.355
2011-03-16 02:30:00,-9999.0,-4.891,0.0,0.34
2011-03-16 03:00:00,-9999.0,-5.043,0.0,0.325
2011-03-16 03:30:00,-9999.0,-5.14,0.0,0.309
2011-03-16 04:00:00,-9999.0,-5.519,0.0,0.294
2011-03-16 04:30:00,-9999.0,-5.59,0.0,0.279
2011-03-16 05:00:00,-9999.0,-5.923,0.3257279999999999,0.264
2011-03-16 05:30:00,-9999.0,-6.457,0.501696,0.271
2011-03-16 06:00:00,-9999.0,-6.384,0.975312,0.279
2011-03-16 06:30:00,-0.0183538286399126,-6.489,6.3273600000000005,0.287
2011-03-16 07:00:00,0.0406954872671725,-6.918,24.717888,0.295
2011-03-16 07:30:00,0.0045240975765463,-7.263,65.793312,0.303
2011-03-16 08:00:00,0.0176133901691814,-7.082,114.429744,0.31
2011-03-16 08:30:00,-0.0065247758530908,-6.625,162.062784,0.587
2011-03-16 09:00:00,0.0081303027267473,-6.251,205.83576,0.863
2011-03-16 09:30:00,0.0007466164410446,-5.564,247.08715200000003,1.139
2011-03-16 10:00:00,0.063333291539898,-4.529,286.034112,1.416
2011-03-16 10:30:00,0.0980360120076155,-3.43,318.0996,1.692
2011-03-16 11:00:00,0.0549543833845816,-2.629,347.411376,1.968
2011-03-16 11:30:00,-0.0261247881951344,-1.903,367.643952,2.228
2011-03-16 12:00:00,0.1175503758284598,-1.645,379.053792,2.488
2011-03-16 12:30:00,-9999.0,-1.317,378.76924800000006,2.747
2011-03-16 13:00:00,-9999.0,-0.994,375.09638400000006,3.007
2011-03-16 13:30:00,-9999.0,-0.384,358.916688,3.266
2011-03-16 14:00:00,-9999.0,-0.157,334.5919200000001,3.526
2011-03-16 14:30:00,-9999.0,-0.081,301.82256,3.348
2011-03-16 15:00:00,-9999.0,-0.075,267.38712000000004,3.17
2011-03-16 15:30:00,-0.0143187523406853,0.106,225.50112,2.992
2011-03-16 16:00:00,-0.0473212969942686,0.197,179.273952,2.814
2011-03-16 16:30:00,-0.0086246331280553,0.129,131.126112,2.636
2011-03-16 17:00:00,0.1258315573623253,0.02,82.203264,2.458
2011-03-16 17:30:00,-0.0992269746471482,-0.225,39.353184,2.154
2011-03-16 18:00:00,-0.0284343377397893,-0.521,10.406448,1.85
2011-03-16 18:30:00,-9999.0,-0.707,1.3796640000000002,1.546
2011-03-16 19:00:00,-0.0442993659556754,-0.952,0.0,1.242
2011-03-16 19:30:00,0.0036553788799254,-1.737,0.0,0.938
2011-03-16 20:00:00,0.1303100602076267,-2.439,0.0,0.634
2011-03-16 20:30:00,-0.0042648198275579,-2.903,0.0,0.611
2011-03-16 21:00:00,0.0356136442073807,-3.327,0.052416,0.588
2011-03-16 21:30:00,0.0568540818337758,-3.344,0.0,0.565
2011-03-16 22:00:00,-0.0592608442063546,-3.436,0.0,0.543
2011-03-16 22:30:00,-9999.0,-3.66,0.0,0.52
2011-03-16 23:00:00,-0.0004519097750639,-4.095,0.0,0.497
2011-03-16 23:30:00,-0.1121522408873337,-4.263,0.0,0.489
2011-03-17 00:00:00,0.0405464757483526,-4.732,0.0,0.48
2011-03-17 00:30:00,-9999.0,-5.185,0.0,0.471
2011-03-17 01:00:00,0.019796852361816,-5.546,0.0,0.462
2011-03-17 01:30:00,0.0200054343214055,-5.509,0.0,0.454
2011-03-17 02:00:00,-9999.0,-5.843,0.0,0.445
2011-03-17 02:30:00,-9999.0,-5.962,0.0,0.443
2011-03-17 03:00:00,-9999.0,-6.582,0.0,0.441
2011-03-17 03:30:00,-9999.0,-7.351,0.0,0.439
2011-03-17 04:00:00,-9999.0,-7.603,0.0,0.437
2011-03-17 04:30:00,-9999.0,-7.59,0.0,0.435
2011-03-17 05:00:00,-9999.0,-7.943,0.0,0.433
2011-03-17 05:30:00,-9999.0,-8.113,0.0,0.457
2011-03-17 06:00:00,-9999.0,-8.571,1.025856,0.481
2011-03-17 06:30:00,-9999.0,-9.159,7.096752,0.504
2011-03-17 07:00:00,0.0143105681726213,-9.028,27.926496,0.528
2011-03-17 07:30:00,-0.085645864993637,-8.642,71.61710400000001,0.551
2011-03-17 08:00:00,-0.0063945126269548,-7.855,121.161456,0.575
2011-03-17 08:30:00,-0.0081266055608785,-7.426,168.539904,0.847
2011-03-17 09:00:00,-0.0032327671376578,-6.693,213.544656,1.12
2011-03-17 09:30:00,0.0295274804699017,-5.485,250.02806400000003,1.393
2011-03-17 10:00:00,-9999.0,-4.468,293.421024,1.665
2011-03-17 10:30:00,-9999.0,-4.186,308.29968,1.938
2011-03-17 11:00:00,-9999.0,-3.612,302.324256,2.21
2011-03-17 11:30:00,-0.0453761492832758,-2.883,351.855504,2.463
2011-03-17 12:00:00,-0.0299032253616342,-1.698,333.073728,2.716
2011-03-17 12:30:00,-0.0182820789868684,-1.033,321.45984,2.969
2011-03-17 13:00:00,-0.0440951689647386,-0.546,280.12608,3.222
2011-03-17 13:30:00,0.0145294888047298,-0.198,291.29256,3.475
2011-03-17 14:00:00,-0.0289461690673791,0.204,354.32280000000003,3.728
2011-03-17 14:30:00,-0.0009298610909638,0.739,286.711776,3.615
2011-03-17 15:00:00,0.0056981627458208,0.554,175.60296000000002,3.501
2011-03-17 15:30:00,-0.0620653984274429,0.412,134.660448,3.388
2011-03-17 16:00:00,-0.2496985667572027,0.478,90.96984,3.275
2011-03-17 16:30:00,0.0873405761740127,0.541,66.955824,3.162
2011-03-17 17:00:00,-0.0409345684501747,0.251,46.519200000000005,3.048
2011-03-17 17:30:00,-0.053350871674893,-0.246,27.018576,2.844
2011-03-17 18:00:00,-9999.0,-0.841,8.277984,2.639
2011-03-17 18:30:00,0.0749337492487396,-1.269,1.108224,2.434
2011-03-17 19:00:00,0.1168092750887266,-1.602,0.293904,2.23
2011-03-17 19:30:00,0.0312572588434989,-1.802,0.239616,2.025
2011-03-17 20:00:00,0.0144279143388808,-2.146,0.119808,1.82
2011-03-17 20:30:00,0.0083537010678671,-2.397,0.441792,1.784
2011-03-17 21:00:00,0.0356833836277481,-2.562,0.4848480000000001,1.749
2011-03-17 21:30:00,-9999.0,-2.644,0.6720480000000001,1.713
2011-03-17 22:00:00,-9999.0,-2.775,0.40248,1.678
2011-03-17 22:30:00,-9999.0,-2.804,0.348192,1.642
2011-03-17 23:00:00,-9999.0,-2.931,0.389376,1.606
2011-03-17 23:30:00,-9999.0,-3.134,0.5110560000000001,1.583
2011-03-18 00:00:00,-9999.0,-3.249,0.078624,1.559
2011-03-18 00:30:00,-9999.0,-3.223,0.30888,1.536
2011-03-18 01:00:00,-9999.0,-3.141,0.091728,1.513
2011-03-18 01:30:00,-9999.0,-3.154,0.089856,1.489
2011-03-18 02:00:00,-9999.0,-3.034,0.146016,1.466
2011-03-18 02:30:00,-9999.0,-3.057,0.119808,1.48
2011-03-18 03:00:00,-9999.0,-3.042,0.239616,1.494
2011-03-18 03:30:00,-9999.0,-3.198,0.119808,1.508
2011-03-18 04:00:00,-9999.0,-3.261,0.0,1.522
2011-03-18 04:30:00,-9999.0,-3.348,0.024336,1.536
2011-03-18 05:00:00,-9999.0,-3.376,0.024336,1.55
2011-03-18 05:30:00,-9999.0,-3.481,0.228384,1.571
2011-03-18 06:00:00,-9999.0,-3.599,1.299168,1.592
2011-03-18 06:30:00,-9999.0,-3.904,9.740016,1.614
2011-03-18 07:00:00,-9999.0,-3.958,34.405488000000005,1.635
2011-03-18 07:30:00,-9999.0,-3.835,67.038192,1.656
2011-03-18 08:00:00,-9999.0,-3.692,73.556496,1.677
2011-03-18 08:30:00,-9999.0,-3.487,95.98305600000002,1.919
2011-03-18 09:00:00,-9999.0,-2.788,189.236736,2.161
2011-03-18 09:30:00,-9999.0,-1.864,257.48236800000006,2.403
2011-03-18 10:00:00,-9999.0,-1.446,239.323968,2.644
2011-03-18 10:30:00,-9999.0,-0.913,296.783136,2.886
2011-03-18 11:00:00,-9999.0,-0.207,269.678448,3.128
2011-03-18 11:30:00,-9999.0,0.902,277.769232,3.302
2011-03-18 12:00:00,-9999.0,1.81,312.206544,3.475
2011-03-18 12:30:00,-9999.0,2.191,234.60652800000005,3.649
2011-03-18 13:00:00,-9999.0,3.059,418.1523840000001,3.822
2011-03-18 13:30:00,-9999.0,2.851,356.507424,3.996
2011-03-18 14:00:00,-9999.0,2.767,355.28688,4.17
2011-03-18 14:30:00,-9999.0,2.942,309.211344,4.114
2011-03-18 15:00:00,-9999.0,2.935,271.80878400000006,4.058
2011-03-18 15:30:00,-9999.0,2.649,155.492064,4.002
2011-03-18 16:00:00,-9999.0,2.372,119.51035200000004,3.946
2011-03-18 16:30:00,-9999.0,1.994,82.663776,3.889
2011-03-18 17:00:00,-9999.0,1.598,54.99187200000001,3.833
2011-03-18 17:30:00,-9999.0,1.125,28.036944,3.641
2011-03-18 18:00:00,-9999.0,0.654,9.172800000000002,3.449
2011-03-18 18:30:00,-9999.0,0.212,0.960336,3.257
2011-03-18 19:00:00,-9999.0,-0.122,0.022464,3.064
2011-03-18 19:30:00,-9999.0,-0.419,0.0,2.872
2011-03-18 20:00:00,-9999.0,-0.654,0.0,2.68
2011-03-18 20:30:00,-9999.0,-0.85,0.0,2.58
2011-03-18 21:00:00,-9999.0,-1.071,0.0,2.481
2011-03-18 21:30:00,-9999.0,-1.299,0.0,2.381
2011-03-18 22:00:00,-9999.0,-1.373,0.0,2.282
2011-03-18 22:30:00,-9999.0,-1.478,0.0,2.182
2011-03-18 23:00:00,-9999.0,-1.562,0.0,2.083
2011-03-18 23:30:00,-9999.0,-1.686,0.0,2.01
2011-03-19 00:00:00,-9999.0,-1.828,0.0,1.938
2011-03-19 00:30:00,-9999.0,-1.881,0.0,1.865
2011-03-19 01:00:00,-9999.0,-1.841,0.0,1.793
2011-03-19 01:30:00,-9999.0,-1.879,0.0,1.72
2011-03-19 02:00:00,-9999.0,-1.969,0.0,1.648
2011-03-19 02:30:00,-9999.0,-2.133,0.0,1.565
2011-03-19 03:00:00,-9999.0,-2.241,0.0,1.482
2011-03-19 03:30:00,0.0082881291987087,-2.338,0.0,1.399
2011-03-19 04:00:00,0.0287717486660126,-2.449,0.0,1.316
2011-03-19 04:30:00,-9999.0,-2.513,0.0,1.234
2011-03-19 05:00:00,-0.0054654215316563,-2.593,0.0,1.151
2011-03-19 05:30:00,0.0291435702610972,-2.653,0.0,1.119
2011-03-19 06:00:00,0.0384758308859664,-2.749,1.1962080000000002,1.088
2011-03-19 06:30:00,-9999.0,-2.771,2.959632,1.057
2011-03-19 07:00:00,-9999.0,-2.84,3.758976,1.026
2011-03-19 07:30:00,-9999.0,-3.549,11.441664,0.994
2011-03-19 08:00:00,-9999.0,-3.955,19.249776,0.963
2011-03-19 08:30:00,-0.0053681317837346,-3.944,33.82891200000001,0.998
2011-03-19 09:00:00,0.0183534108729822,-3.774,52.76232,1.033
2011-03-19 09:30:00,0.1000521362518929,-3.633,48.45297600000001,1.068
2011-03-19 10:00:00,0.0008297514730782,-3.6,55.824912000000005,1.103
2011-03-19 10:30:00,-0.0025665246574369,-3.521,76.27464,1.138
2011-03-19 11:00:00,0.0434532221192067,-3.383,103.71816,1.174
2011-03-19 11:30:00,-0.0576165109897629,-3.167,114.139584,1.197
2011-03-19 12:00:00,0.0380770382115615,-2.974,95.614272,1.22
2011-03-19 12:30:00,0.0500474440680331,-2.905,67.66905600000001,1.244
2011-03-19 13:00:00,-0.0081625076220645,-2.873,62.77752,1.267
2011-03-19 13:30:00,0.117834022145435,-2.914,66.74616,1.291
2011-03-19 14:00:00,-0.0095451749185799,-2.813,72.00648000000001,1.314
2011-03-19 14:30:00,-0.0439187072717547,-2.726,58.08816,1.24
2011-03-19 15:00:00,-0.0092248280464664,-2.716,49.821408000000005,1.167
2011-03-19 15:30:00,0.0149645702789357,-2.613,41.784912000000006,1.093
2011-03-19 16:00:00,-0.0006110519904247,-2.418,57.70814400000001,1.019
2011-03-19 16:30:00,-0.0055294239146267,-2.325,47.612448,0.946
2011-03-19 17:00:00,0.040516776504549,-2.24,32.801184,0.872
2011-03-19 17:30:00,0.0027938530070344,-2.219,21.335184,0.785
2011-03-19 18:00:00,0.0650022726404744,-2.223,11.890944,0.698
2011-03-19 18:30:00,-0.0138954291534008,-2.171,2.119104,0.612
2011-03-19 19:00:00,-0.0160974913123754,-2.24,0.342576,0.525
2011-03-19 19:30:00,0.0589750150706173,-2.287,0.396864,0.438
2011-03-19 20:00:00,0.0438294662020615,-2.375,0.464256,0.351
2011-03-19 20:30:00,-9999.0,-2.421,0.668304,0.349
2011-03-19 21:00:00,0.0358738629292325,-2.454,0.6402240000000001,0.346
2011-03-19 21:30:00,-9999.0,-2.354,0.464256,0.343
2011-03-19 22:00:00,-9999.0,-2.315,0.275184,0.34
2011-03-19 22:30:00,-9999.0,-2.339,0.342576,0.337
2011-03-19 23:00:00,-9999.0,-2.362,0.275184,0.334
2011-03-19 23:30:00,-9999.0,-2.494,0.314496,0.337
2011-03-20 00:00:00,-9999.0,-2.607,0.7188480000000002,0.339
2011-03-20 00:30:00,-9999.0,-2.72,0.582192,0.341
2011-03-20 01:00:00,-9999.0,-2.871,0.417456,0.343
2011-03-20 01:30:00,-9999.0,-3.073,0.690768,0.346
2011-03-20 02:00:00,-9999.0,-3.29,0.5391360000000001,0.348
2011-03-20 02:30:00,-9999.0,-3.504,0.949104,0.344
2011-03-20 03:00:00,-9999.0,-3.734,0.6346080000000001,0.34
2011-03-20 03:30:00,-9999.0,-4.027,0.0,0.336
2011-03-20 04:00:00,-9999.0,-4.498,0.0,0.332
2011-03-20 04:30:00,-9999.0,-4.832,0.0,0.328
2011-03-20 05:00:00,-9999.0,-5.252,0.0,0.324
2011-03-20 05:30:00,-9999.0,-6.285,0.0,0.338
2011-03-20 06:00:00,-9999.0,-6.441,0.460512,0.352
2011-03-20 06:30:00,-9999.0,-6.363,10.434528,0.366
2011-03-20 07:00:00,-9999.0,-6.455,25.099776,0.38
2011-03-20 07:30:00,-9999.0,-6.648,51.307776,0.394
2011-03-20 08:00:00,-9999.0,-6.389,76.149216,0.408
2011-03-20 08:30:00,-9999.0,-5.901,69.035616,0.659
2011-03-20 09:00:00,-9999.0,-5.677,73.601424,0.91
2011-03-20 09:30:00,-9999.0,-4.619,108.41688,1.162
2011-03-20 10:00:00,-9999.0,-3.715,262.97856,1.413
2011-03-20 10:30:00,-9999.0,-3.069,337.21459200000004,1.664
2011-03-20 11:00:00,-9999.0,-2.371,366.717312,1.916
2011-03-20 11:30:00,-9999.0,-1.734,387.738,2.172
2011-03-20 12:00:00,0.0010153843753898,-1.178,396.980064,2.428
2011-03-20 12:30:00,-0.1096325804724545,-0.614,391.221792,2.683
2011-03-20 13:00:00,-0.0303911772529188,-0.172,337.242672,2.939
2011-03-20 13:30:00,-0.0643312936322516,0.369,384.269184,3.195
2011-03-20 14:00:00,0.0989794192562166,0.572,271.718928,3.451
2011-03-20 14:30:00,-0.1344437199271229,0.768,162.366048,3.359
2011-03-20 15:00:00,-0.0070157217449931,1.108,269.334,3.266
2011-03-20 15:30:00,0.0022998247649716,1.396,244.058256,3.174
2011-03-20 16:00:00,-0.0637235696835255,1.512,194.527008,3.082
2011-03-20 16:30:00,-0.2769734523702214,1.625,145.33272000000002,2.989
2011-03-20 17:00:00,-0.0193800809703411,1.589,95.797728,2.897
2011-03-20 17:30:00,0.0208711825251888,1.337,50.575824,2.516
2011-03-20 18:00:00,-0.036147728140276,0.901,17.415216000000004,2.136
2011-03-20 18:30:00,0.0888121986478651,0.441,3.551184000000001,1.755
2011-03-20 19:00:00,-0.0650198892362177,-0.106,0.8948160000000001,1.375
2011-03-20 19:30:00,0.0359936262901209,-0.782,0.323856,0.995
2011-03-20 20:00:00,0.0737886352374196,-1.223,0.297648,0.614
2011-03-20 20:30:00,0.0909803718562993,-1.604,0.63648,0.605
2011-03-20 21:00:00,-9999.0,-1.746,0.731952,0.595
2011-03-20 21:30:00,-9999.0,-1.786,0.45864,0.586
2011-03-20 22:00:00,-9999.0,-1.891,0.174096,0.577
2011-03-20 22:30:00,-9999.0,-2.145,0.0,0.567
2011-03-20 23:00:00,-9999.0,-2.249,0.0,0.558
2011-03-20 23:30:00,0.0250292446748492,-2.416,0.0,0.605
2011-03-21 00:00:00,0.0911125600955662,-2.568,0.0,0.653
2011-03-21 00:30:00,-9999.0,-3.033,0.256464,0.7
2011-03-21 01:00:00,-9999.0,-3.177,0.406224,0.748
2011-03-21 01:30:00,-9999.0,-3.504,0.0,0.795
2011-03-21 02:00:00,-9999.0,-3.951,0.0,0.843
2011-03-21 02:30:00,-9999.0,-4.482,0.0,0.838
2011-03-21 03:00:00,-9999.0,-4.797,0.0,0.833
2011-03-21 03:30:00,-9999.0,-5.066,0.0,0.829
2011-03-21 04:00:00,-0.0100222811545643,-5.147,0.0,0.824
2011-03-21 04:30:00,0.0832813075038252,-5.024,0.0,0.819
2011-03-21 05:00:00,0.0231261922607763,-5.078,0.0,0.815
2011-03-21 05:30:00,-0.0069768169121346,-5.217,0.0,0.836
2011-03-21 06:00:00,0.0728733444516254,-5.323,2.897856,0.857
2011-03-21 06:30:00,-0.0214068952365306,-5.112,13.457808,0.878
2011-03-21 07:00:00,0.0607170870780766,-4.746,23.918544,0.899
2011-03-21 07:30:00,-0.0897776016843295,-4.308,33.825168,0.92
2011-03-21 08:00:00,-0.0023028107868728,-3.835,43.06910400000001,0.941
2011-03-21 08:30:00,0.0377145843072432,-3.567,63.015264,1.104
2011-03-21 09:00:00,-0.0063670280369076,-3.248,91.935792,1.266
2011-03-21 09:30:00,-0.022942509980445,-2.687,86.13633600000001,1.429
2011-03-21 10:00:00,0.0079397312887837,-2.288,70.83648000000001,1.591
2011-03-21 10:30:00,0.034768509333315,-1.911,81.705312,1.754
2011-03-21 11:00:00,0.0340361006685922,-1.532,128.02608,1.916
2011-03-21 11:30:00,0.0458241990116145,-1.163,136.25164800000002,2.103
2011-03-21 12:00:00,0.002986572037437,-0.753,147.824352,2.29
2011-03-21 12:30:00,-0.0093382689637549,-0.285,148.28486400000003,2.476
2011-03-21 13:00:00,-0.0015338958395765,0.121,174.008016,2.663
2011-03-21 13:30:00,0.046720014436384,0.445,126.65764800000002,2.85
2011-03-21 14:00:00,0.0594345879705042,0.478,89.22513599999999,3.036
2011-03-21 14:30:00,0.1765967706261141,0.358,64.224576,2.802
2011-03-21 15:00:00,-0.0582594051267603,0.483,67.94985600000001,2.567
2011-03-21 15:30:00,-0.005126602004401,0.761,74.10124800000001,2.332
2011-03-21 16:00:00,-0.0875853103640362,0.859,54.92635200000001,2.097
2011-03-21 16:30:00,-0.0223969208570064,0.895,46.223424,1.862
2011-03-21 17:00:00,0.0401990398993713,0.852,21.735792,1.628
2011-03-21 17:30:00,0.0101487663864929,0.791,15.28488,1.503
2011-03-21 18:00:00,0.0489598198596595,0.688,8.577504,1.378
2011-03-21 18:30:00,0.0244354169539429,0.562,1.720368,1.253
2011-03-21 19:00:00,0.0419288039533811,0.431,0.4998240000000001,1.128
2011-03-21 19:30:00,-9999.0,0.33,0.3800160000000001,1.003
2011-03-21 20:00:00,-9999.0,0.355,0.512928,0.879
2011-03-21 20:30:00,-9999.0,0.352,0.36504,0.943
2011-03-21 21:00:00,0.0629809831055632,0.471,0.473616,1.006
2011-03-21 21:30:00,0.164508847454617,0.515,0.432432,1.07
2011-03-21 22:00:00,0.0012372575349467,0.617,0.351936,1.134
2011-03-21 22:30:00,0.0447805251393731,0.814,0.12168,1.198
2011-03-21 23:00:00,0.0561823487156879,1.032,0.419328,1.262
2011-03-21 23:30:00,0.1664070361149792,1.02,0.189072,1.365
2011-03-22 00:00:00,0.1446741382716495,1.082,0.292032,1.467
2011-03-22 00:30:00,0.1460344750665571,1.077,0.481104,1.57
2011-03-22 01:00:00,0.0424304648291189,1.097,0.71136,1.673
2011-03-22 01:30:00,-9999.0,1.143,0.685152,1.775
2011-03-22 02:00:00,-9999.0,1.147,0.248976,1.878
2011-03-22 02:30:00,-9999.0,1.107,0.061776,1.961
2011-03-22 03:00:00,-9999.0,1.332,0.0,2.045
2011-03-22 03:30:00,-9999.0,1.796,0.0,2.129
2011-03-22 04:00:00,-9999.0,2.216,0.0,2.213
2011-03-22 04:30:00,-9999.0,2.58,0.0,2.297
2011-03-22 05:00:00,-9999.0,3.243,0.0,2.38
2011-03-22 05:30:00,-9999.0,3.469,0.0,2.514
2011-03-22 06:00:00,-9999.0,4.109,3.543696,2.647
2011-03-22 06:30:00,-9999.0,4.453,10.415808000000002,2.78
2011-03-22 07:00:00,-0.0276680332547153,4.499,47.060208,2.914
2011-03-22 07:30:00,0.2394830822943217,4.694,95.644224,3.047
2011-03-22 08:00:00,-0.0498461387630291,4.635,144.45849600000005,3.181
2011-03-22 08:30:00,-0.1284327220266007,4.962,190.657584,3.529
2011-03-22 09:00:00,0.0584144678616804,5.84,233.76787200000004,3.877
2011-03-22 09:30:00,-0.0304602594012793,6.896,277.675632,4.226
2011-03-22 10:00:00,0.0285824169089977,7.378,304.26552000000004,4.574
2011-03-22 10:30:00,-0.0083278872085589,7.561,306.44827200000003,4.923
2011-03-22 11:00:00,-0.0830545321886464,7.133,243.769968,5.271
2011-03-22 11:30:00,-0.0859631004165663,6.919,214.010784,5.397
2011-03-22 12:00:00,-0.0426765974755583,6.975,234.147888,5.524
2011-03-22 12:30:00,-0.0963043191330687,7.127,289.575936,5.65
2011-03-22 13:00:00,0.0296560305363805,6.824,305.83612800000003,5.776
2011-03-22 13:30:00,-0.0584874546351563,6.477,195.266448,5.903
2011-03-22 14:00:00,0.0136127948905087,6.407,246.69590400000007,6.029
2011-03-22 14:30:00,0.0116730969446373,6.653,325.89648000000005,5.753
2011-03-22 15:00:00,-0.1679935019041049,6.79,287.73388800000004,5.477
2011-03-22 15:30:00,-0.0690531975453793,6.914,246.71088,5.201
2011-03-22 16:00:00,0.0097408689644206,6.882,202.666464,4.926
2011-03-22 16:30:00,-0.0568379456236541,6.61,154.85184,4.65
2011-03-22 17:00:00,-0.0094791593996519,5.926,77.701104,4.374
2011-03-22 17:30:00,-0.0537360127320461,5.313,60.38136,3.98
2011-03-22 18:00:00,-0.0757489109546285,4.935,22.52952,3.585
2011-03-22 18:30:00,0.0317763423376973,4.42,3.652272,3.191
2011-03-22 19:00:00,0.0493964851333511,3.781,1.0764,2.797
2011-03-22 19:30:00,0.107161428762146,3.42,1.022112,2.402
2011-03-22 20:00:00,-9999.0,3.314,0.481104,2.008
2011-03-22 20:30:00,0.0221127693705542,3.091,0.0,1.996
2011-03-22 21:00:00,0.0775439172363529,2.817,0.0,1.983
2011-03-22 21:30:00,0.0414346508338545,2.482,0.0,1.97
2011-03-22 22:00:00,-9999.0,2.385,0.0,1.958
2011-03-22 22:30:00,0.1165411392134182,2.052,0.0,1.945
2011-03-22 23:00:00,0.0677048204295141,1.747,0.0,1.932
2011-03-22 23:30:00,0.1761780703260137,1.636,0.0,1.93
2011-03-23 00:00:00,-0.0349525227840813,1.567,0.0,1.928
2011-03-23 00:30:00,0.0534156695631581,0.991,0.0,1.926
2011-03-23 01:00:00,-9999.0,0.535,0.0,1.924
2011-03-23 01:30:00,0.0485053242231629,-0.149,0.0,1.922
2011-03-23 02:00:00,-9999.0,-1.06,0.0,1.92
2011-03-23 02:30:00,-9999.0,-1.553,0.0,1.808
2011-03-23 03:00:00,-9999.0,-1.535,0.001872,1.696
2011-03-23 03:30:00,-9999.0,-1.405,0.0,1.584
2011-03-23 04:00:00,-9999.0,-1.234,0.0,1.471
2011-03-23 04:30:00,-9999.0,-1.026,0.0,1.359
2011-03-23 05:00:00,-9999.0,-0.973,0.0,1.247
2011-03-23 05:30:00,-9999.0,-0.866,0.0,1.262
2011-03-23 06:00:00,-9999.0,-0.808,1.60056,1.277
2011-03-23 06:30:00,-9999.0,-0.916,9.854208000000002,1.292
